Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDE58,OUT046,130.3656626
FDI02,OUT027,672.1206365
NCC55,OUT019,1623.13306
FDR03,OUT018,3468.092239
FDB14,OUT017,1658.367495
FDR45,OUT013,1533.104961
NCN07,OUT017,1913.469397
FDM51,OUT019,1316.786434
FDT52,OUT027,3572.783858
FDL26,OUT046,3035.094396
NCZ42,OUT046,1820.825856
DRI47,OUT019,2416.001009
FDW40,OUT013,323.5416623
FDN34,OUT046,379.1958486
FDS01,OUT035,3906.11899
NCG55,OUT045,3806.780683
FDC11,OUT035,229.6818444
FDX35,OUT018,318.0439679
NCB06,OUT046,1774.022937
FDR09,OUT019,270.7889461
FDC53,OUT017,1652.78591
FDY45,OUT013,1828.109126
FDA22,OUT010,4534.317929
FDE02,OUT035,1380.65627
FDW21,OUT045,2839.276507
FDV34,OUT046,5178.655719
FDS59,OUT049,1452.093972
NCW17,OUT017,3079.060986
NCK54,OUT046,1973.508845
FDG17,OUT019,644.53118
FDG35,OUT017,2310.582965
FDD08,OUT010,2698.668897
NCO07,OUT017,803.2361201
FDJ10,OUT010,1585.95441
FDW36,OUT017,2940.552191
FDW21,OUT010,2637.089893
FDY19,OUT017,1381.409612
DRE03,OUT013,2646.073219
NCC55,OUT049,1577.391332
FDH52,OUT010,442.8585715
FDO09,OUT017,5486.080922
FDU43,OUT045,474.49296
FDX09,OUT010,4531.386744
FDH40,OUT019,459.8465282
FDW58,OUT017,3139.793472
FDC47,OUT017,3851.614647
NCR41,OUT035,3215.744857
DRG49,OUT035,1576.715788
FDC52,OUT027,2700.42024
FDY13,OUT046,2418.475542
FDY35,OUT013,1714.005553
FDI35,OUT017,987.5218136
NCU18,OUT049,3017.537286
FDY33,OUT018,1159.948135
FDC15,OUT027,391.4653929
FDU01,OUT049,885.6405239
NCU42,OUT046,1809.85253
NCV29,OUT018,4132.277035
NCY30,OUT017,1610.554071
FDQ46,OUT049,1731.332846
FDG58,OUT027,3423.295743
FDK33,OUT017,2443.610722
NCD07,OUT045,2436.122093
NCX29,OUT027,1056.097495
NCT42,OUT013,1650.666589
DRN59,OUT035,1812.780532
FDI44,OUT035,3534.562699
FDA45,OUT049,1263.869054
FDP31,OUT045,253.8334599
FDY01,OUT046,1792.699588
FDT09,OUT018,2438.342642
DRH03,OUT027,596.5005098
FDA36,OUT018,1284.195668
NCF31,OUT017,4093.632916
FDG14,OUT049,2935.714052
FDG28,OUT027,3113.279781
FDU14,OUT049,1767.962996
FDY47,OUT019,1529.58559
FDI56,OUT049,828.7890945
DRD01,OUT013,1976.634886
FDM22,OUT046,1229.867751
FDH33,OUT013,2675.420807
DRZ24,OUT013,718.0372518
NCQ38,OUT046,1896.512972
FDO16,OUT027,3064.181127
FDU07,OUT027,464.3924069
NCB07,OUT013,2957.753736
FDU48,OUT045,2091.338637
NCM43,OUT045,2260.748268
FDR31,OUT010,5043.680827
FDZ40,OUT019,2888.246708
FDS46,OUT027,1605.781382
DRD24,OUT045,2541.481303
FDV45,OUT017,3898.752876
FDL26,OUT045,2491.374091
FDA56,OUT018,2554.6685
FDN27,OUT046,781.066084
FDM20,OUT049,3539.529665
FDO16,OUT017,3916.770767
FDL03,OUT035,1435.447242
FDE58,OUT046,2494.152176
FDI02,OUT027,2873.89591
NCC55,OUT019,3844.493721
FDR03,OUT018,602.1077742
FDB14,OUT017,3538.474067
FDR45,OUT013,2900.401324
NCN07,OUT017,2646.480719
FDM51,OUT019,1784.888469
FDT52,OUT027,730.5557414
FDL26,OUT046,1781.973868
NCZ42,OUT046,1791.97409
DRI47,OUT019,783.2367286
FDW40,OUT013,224.7322949
FDN34,OUT046,3219.106623
FDS01,OUT035,1700.610772
NCG55,OUT045,2539.657224
FDC11,OUT035,2727.344
FDX35,OUT018,2131.850566
NCB06,OUT046,180.9559155
FDR09,OUT019,2443.668866
FDC53,OUT017,1084.744124
FDY45,OUT013,3600.749045
FDA22,OUT010,1645.974216
FDE02,OUT035,1845.667571
FDW21,OUT045,2247.449142
FDV34,OUT046,4771.073555
FDS59,OUT049,968.4616871
NCW17,OUT017,3046.009118
NCK54,OUT046,3771.42007
FDG17,OUT019,889.9114955
FDG35,OUT017,1677.164605
FDD08,OUT010,774.6666141
NCO07,OUT017,4010.158758
FDJ10,OUT010,1776.999907
FDW36,OUT017,2393.15286
FDW21,OUT010,1963.681322
FDY19,OUT017,2714.536452
DRE03,OUT013,3707.539988
NCC55,OUT049,3506.255068
FDH52,OUT010,622.5786433
FDO09,OUT017,1637.071397
FDU43,OUT045,3800.065214
FDX09,OUT010,127.9307323
FDH40,OUT019,3998.601747
FDW58,OUT017,2678.888491
FDC47,OUT017,765.6771942
NCR41,OUT035,3286.216351
DRG49,OUT035,1188.411315
FDC52,OUT027,1779.878515
FDY13,OUT046,2882.377159
FDY35,OUT013,3180.88676
FDI35,OUT017,239.2682031
NCU18,OUT049,4145.053793
FDY33,OUT018,3089.998809
FDC15,OUT027,3541.02213
FDU01,OUT049,901.056686
NCU42,OUT046,943.3953346
NCV29,OUT018,2342.206385
NCY30,OUT017,3527.159363
FDQ46,OUT049,1206.081843
FDG58,OUT027,897.9646994
FDK33,OUT017,3905.772888
NCD07,OUT045,242.325844
NCX29,OUT027,3789.571713
NCT42,OUT013,2039.234356
DRN59,OUT035,2482.130073
FDI44,OUT035,2306.357904
FDA45,OUT049,903.0313564
FDP31,OUT045,2587.159582
FDY01,OUT046,936.2719021
FDT09,OUT018,417.0577988
DRH03,OUT027,2984.099197
FDA36,OUT018,4896.422664
NCF31,OUT017,1473.77902
FDG14,OUT049,3032.987736
FDG28,OUT027,4157.856494
FDU14,OUT049,4288.900052
FDY47,OUT019,2852.410786
FDI56,OUT049,5483.01526
DRD01,OUT013,332.385576
FDM22,OUT046,1528.491642
FDH33,OUT013,1824.446899
DRZ24,OUT013,3187.980446
NCQ38,OUT046,824.5022715
FDO16,OUT027,5534.840899
FDU07,OUT027,3194.133937
NCB07,OUT013,437.1681291
FDU48,OUT045,1513.45892
NCM43,OUT045,1178.097357
FDR31,OUT010,125.5791224
FDZ40,OUT019,159.3244781
FDS46,OUT027,1778.536887
DRD24,OUT045,3585.037244
FDV45,OUT017,2807.45677
FDL26,OUT045,3210.660019
FDA56,OUT018,2727.367726
FDN27,OUT046,3178.572545
FDM20,OUT049,2768.303388
FDO16,OUT017,247.7310851
FDL03,OUT035,1370.667443
FDE58,OUT046,3570.708032
FDI02,OUT027,2329.203048
NCC55,OUT019,1554.049956
FDR03,OUT018,4029.016352
FDB14,OUT017,679.8464062
FDR45,OUT013,2709.970632
NCN07,OUT017,1192.893525
FDM51,OUT019,2356.100837
FDT52,OUT027,3765.911991
FDL26,OUT046,598.7079302
NCZ42,OUT046,320.942742
DRI47,OUT019,1424.237384
FDW40,OUT013,2720.680976
FDN34,OUT046,4097.381408
FDS01,OUT035,293.08859
NCG55,OUT045,3115.105501
FDC11,OUT035,3633.195182
FDX35,OUT018,3976.816223
NCB06,OUT046,368.4771204
FDR09,OUT019,2654.741648
FDC53,OUT017,280.6238082
FDY45,OUT013,267.0664863
FDA22,OUT010,3033.144155
FDE02,OUT035,2846.251804
FDW21,OUT045,1636.508387
FDV34,OUT046,2706.378492
FDS59,OUT049,5040.655658
NCW17,OUT017,368.8573873
NCK54,OUT046,548.5452846
FDG17,OUT019,3674.088429
FDG35,OUT017,1204.912969
FDD08,OUT010,3700.022224
NCO07,OUT017,875.4624383
FDJ10,OUT010,3389.489648
FDW36,OUT017,260.8492592
FDW21,OUT010,3522.899219
FDY19,OUT017,1352.126974
DRE03,OUT013,656.3676736
NCC55,OUT049,3357.731217
FDH52,OUT010,376.0031091
FDO09,OUT017,882.1455658
FDU43,OUT045,473.8180382
FDX09,OUT010,176.4985895
FDH40,OUT019,3006.427609
FDW58,OUT017,4130.00574
FDC47,OUT017,3120.006085
NCR41,OUT035,804.6829748
DRG49,OUT035,1687.81362
FDC52,OUT027,3565.833142
FDY13,OUT046,777.040327
FDY35,OUT013,2786.119461
FDI35,OUT017,2455.09794
NCU18,OUT049,3322.285214
FDY33,OUT018,267.5967945
FDC15,OUT027,1143.151293
FDU01,OUT049,2251.368266
NCU42,OUT046,391.395856
NCV29,OUT018,911.2424419
NCY30,OUT017,1458.776922
FDQ46,OUT049,4022.347974
FDG58,OUT027,4843.528302
FDK33,OUT017,953.1147837
NCD07,OUT045,351.1798186
NCX29,OUT027,1163.730394
NCT42,OUT013,3139.98452
DRN59,OUT035,714.3999452
FDI44,OUT035,3056.470678
FDA45,OUT049,3581.471455
FDP31,OUT045,2939.704629
FDY01,OUT046,3690.177872
FDT09,OUT018,2418.557197
DRH03,OUT027,951.4650402
FDA36,OUT018,1950.074134
NCF31,OUT017,2785.493509
FDG14,OUT049,5082.250819
FDG28,OUT027,3444.171929
FDU14,OUT049,652.064036
FDY47,OUT019,3966.239565
FDI56,OUT049,1828.523882
DRD01,OUT013,3222.020846
FDM22,OUT046,2247.858409
FDH33,OUT013,3537.42537
DRZ24,OUT013,737.3940941
NCQ38,OUT046,3623.592578
FDO16,OUT027,878.6508563
FDU07,OUT027,614.7815882
NCB07,OUT013,3403.945851
FDU48,OUT045,687.2649405
NCM43,OUT045,300.8275565
FDR31,OUT010,489.4403802
FDZ40,OUT019,2455.748208
FDS46,OUT027,3600.518353
DRD24,OUT045,774.9101366
FDV45,OUT017,3104.511933
FDL26,OUT045,3196.065227
FDA56,OUT018,3879.044779
FDN27,OUT046,176.703023
FDM20,OUT049,1375.823841
FDO16,OUT017,2635.119173
FDL03,OUT035,2321.871133
FDE58,OUT046,968.3538065
FDI02,OUT027,317.778726
NCC55,OUT019,4946.248439
FDR03,OUT018,2828.473213
FDB14,OUT017,919.5780416
FDR45,OUT013,4052.610779
NCN07,OUT017,4644.120294
FDM51,OUT019,474.2830968
FDT52,OUT027,839.6235302
FDL26,OUT046,706.2685078
NCZ42,OUT046,3053.921577
DRI47,OUT019,1993.811701
FDW40,OUT013,381.5836915
FDN34,OUT046,2865.963762
FDS01,OUT035,477.0937162
NCG55,OUT045,2880.379264
FDC11,OUT035,2848.984802
FDX35,OUT018,611.7981664
NCB06,OUT046,3112.938198
FDR09,OUT019,628.649392
FDC53,OUT017,1092.282446
FDY45,OUT013,4084.899768
FDA22,OUT010,2053.612575
FDE02,OUT035,858.8717207
FDW21,OUT045,1973.318397
FDV34,OUT046,3007.290459
FDS59,OUT049,2865.509964
NCW17,OUT017,3702.924728
NCK54,OUT046,3753.162868
FDG17,OUT019,2036.793864
FDG35,OUT017,1217.645432
FDD08,OUT010,2504.928991
NCO07,OUT017,1325.404469
FDJ10,OUT010,2550.848619
FDW36,OUT017,2672.781455
FDW21,OUT010,3370.875941
FDY19,OUT017,1388.301792
DRE03,OUT013,2945.471701
NCC55,OUT049,2899.834966
FDH52,OUT010,1205.732498
FDO09,OUT017,779.9363482
FDU43,OUT045,4080.04898
FDX09,OUT010,3187.82131
FDH40,OUT019,3859.451265
FDW58,OUT017,1582.898328
FDC47,OUT017,2742.495695
NCR41,OUT035,3000.455313
DRG49,OUT035,1077.011655
FDC52,OUT027,625.253138
FDY13,OUT046,2672.826384
FDY35,OUT013,793.2733795
FDI35,OUT017,3831.161169
NCU18,OUT049,2124.393866
FDY33,OUT018,1457.499333
FDC15,OUT027,1332.74712
FDU01,OUT049,765.8925789
NCU42,OUT046,2478.98544
NCV29,OUT018,3422.078822
NCY30,OUT017,3579.719078
FDQ46,OUT049,474.0356074
FDG58,OUT027,1719.853646
FDK33,OUT017,2779.081831
NCD07,OUT045,3928.639931
NCX29,OUT027,3124.004751
NCT42,OUT013,3860.543063
DRN59,OUT035,253.6629802
FDI44,OUT035,2322.001515
FDA45,OUT049,933.3244557
FDP31,OUT045,4988.162813
FDY01,OUT046,3873.257848
FDT09,OUT018,207.6755419
DRH03,OUT027,2517.520541
FDA36,OUT018,2947.015859
NCF31,OUT017,234.8667887
FDG14,OUT049,187.245122
FDG28,OUT027,1146.114869
FDU14,OUT049,1739.612505
FDY47,OUT019,3714.797713
FDI56,OUT049,2886.674137
DRD01,OUT013,3116.169754
FDM22,OUT046,267.547551
FDH33,OUT013,3920.018879
DRZ24,OUT013,600.1313636
NCQ38,OUT046,786.5195075
FDO16,OUT027,1870.22839
FDU07,OUT027,690.6740105
NCB07,OUT013,2378.265313
FDU48,OUT045,2619.38266
NCM43,OUT045,2702.06744
FDR31,OUT010,1768.063142
FDG47,OUT049,4170.49827
FDI21,OUT017,968.4267462
FDT27,OUT017,3769.112067
DRO35,OUT013,1802.797106
FDD33,OUT017,3755.473298
FDC04,OUT035,3897.432144
FDY34,OUT013,2643.009289
DRJ49,OUT049,2010.024932
FDE05,OUT049,2286.206761
FDU31,OUT017,3537.339587
NCN19,OUT027,4378.06395
FDK56,OUT027,4327.064093
FDK58,OUT017,1569.482089
NCJ42,OUT035,1538.702808
FDZ34,OUT027,4460.299122
FDA52,OUT018,3604.754504
NCR29,OUT013,862.5980647
FDT48,OUT035,3240.442277
DRJ51,OUT019,583.3669638
NCS54,OUT046,2876.681236
FDV01,OUT035,2477.119992
DRG51,OUT027,3872.781236
NCG42,OUT013,2058.38105
FDA51,OUT049,1789.546083
FDV19,OUT010,414.0077016
NCT18,OUT045,2954.162731
NCS41,OUT045,2994.862565
FDO03,OUT046,3675.556819
FDL12,OUT010,170.9193019
FDY37,OUT010,368.4824469
FDI58,OUT049,1399.201348
FDT28,OUT018,3064.818797
NCC42,OUT010,357.9422744
FDO01,OUT017,2019.296014
FDJ02,OUT013,2330.859992
FDQ04,OUT018,940.3026078
DRL47,OUT013,1949.011704
FDZ32,OUT035,1638.964799
FDC35,OUT035,3359.036117
FDX14,OUT045,1088.672246
FDZ35,OUT013,1588.18843
FDL14,OUT013,2492.967688
FDO04,OUT049,831.5446654
DRK11,OUT017,2400.758803
FDB44,OUT018,4251.975514
FDZ50,OUT049,2994.836865
FDI12,OUT027,2106.586437
FDU43,OUT017,3817.265918
FDD58,OUT010,260.7089534
FDB27,OUT017,3165.813502
FDB04,OUT018,1702.665511
NCO17,OUT013,1842.645237
FDL12,OUT017,871.2052643
DRJ13,OUT049,2583.176141
FDD57,OUT045,1449.728517
FDW19,OUT035,1702.53796
DRD27,OUT018,1974.175594
FDH27,OUT027,3477.854709
NCW30,OUT027,5509.803405
FDR40,OUT018,1590.66335
FDG05,OUT013,2513.392804
NCY41,OUT019,124.9003959
FDI38,OUT018,4178.058419
FDR20,OUT046,684.3681546
FDE09,OUT017,1678.952012
FDN50,OUT019,243.4325673
DRF27,OUT045,2437.549982
DRF51,OUT013,636.7842428
NCO02,OUT019,187.3858251
FDB51,OUT027,1521.020999
FDJ50,OUT013,825.1565509
FDN52,OUT013,1280.375591
FDX14,OUT013,1139.071439
FDT27,OUT019,602.8940152
FDV10,OUT013,690.7691023
FDU33,OUT046,732.1568818
FDU58,OUT046,3011.309241
NCP42,OUT027,4506.625553
FDL51,OUT027,4828.855298
DRH15,OUT027,1185.691937
FDU16,OUT017,1259.555623
FDW15,OUT017,2381.837935
FDQ44,OUT045,1886.578359
NCI06,OUT027,4220.164745
DRK23,OUT019,644.9385966
FDC28,OUT035,1688.954093
NCY17,OUT019,135.6243761
NCV05,OUT018,3164.758332
FDM34,OUT019,336.7143687
DRD60,OUT027,4268.360714
FDT38,OUT046,1273.441065
FDQ57,OUT018,2985.605361
FDE59,OUT027,1001.892807
NCM43,OUT046,2634.572113
DRI51,OUT049,2765.311892
NCG30,OUT017,1932.856506
NCK54,OUT035,1770.238518
FDQ16,OUT019,276.5188201
FDI36,OUT013,3199.920931
FDX16,OUT027,3522.252498
FDZ40,OUT019,2814.211444
FDS46,OUT027,4838.14655
DRD24,OUT045,2189.698109
FDV45,OUT017,2273.085649
FDL26,OUT045,4012.343558
FDA56,OUT018,1762.256603
FDN27,OUT046,3750.985507
FDM20,OUT049,1892.097629
FDO16,OUT017,670.323878
FDL03,OUT035,3763.31007
FDE58,OUT046,383.1754975
FDI02,OUT027,589.8848823
NCC55,OUT019,241.6884552
FDR03,OUT018,1257.471707
FDB14,OUT017,2006.700183
FDR45,OUT013,5575.799096
NCN07,OUT017,915.2224834
FDM51,OUT019,3040.847834
FDT52,OUT027,599.3800808
FDL26,OUT046,2699.091962
NCZ42,OUT046,799.7602468
DRI47,OUT019,3213.56107
FDW40,OUT013,4211.936966
FDN34,OUT046,736.6979192
FDS01,OUT035,3761.606813
NCG55,OUT045,1133.079315
FDC11,OUT035,219.3569136
FDX35,OUT018,2133.532372
NCB06,OUT046,3589.793754
FDR09,OUT019,3178.5024
FDC53,OUT017,1861.128302
FDY45,OUT013,1949.586659
FDA22,OUT010,3631.027089
FDE02,OUT035,3479.12922
FDW21,OUT045,2476.535081
FDV34,OUT046,1988.652985
FDS59,OUT049,3881.130743
NCW17,OUT017,2854.61283
NCK54,OUT046,979.5339245
FDG17,OUT019,3627.955462
FDG35,OUT017,1255.95155
FDD08,OUT010,4006.722461
NCO07,OUT017,5428.998401
FDJ10,OUT010,3101.655352
FDW36,OUT017,636.8284436
FDW21,OUT010,4013.581549
FDY19,OUT017,920.2332806
DRE03,OUT013,3485.919884
NCC55,OUT049,1253.259181
FDH52,OUT010,3689.754547
FDO09,OUT017,614.9744585
FDU43,OUT045,2860.434286
FDX09,OUT010,776.3741675
FDH40,OUT019,162.3786221
FDW58,OUT017,4064.242556
FDC47,OUT017,1379.595405
NCR41,OUT035,635.4336108
DRG49,OUT035,4846.003241
FDC52,OUT027,2705.338298
FDY13,OUT046,2023.209176
FDY35,OUT013,615.0554494
FDI35,OUT017,5380.572832
NCU18,OUT049,3046.985488
FDY33,OUT018,4156.821436
FDC15,OUT027,224.0638463
FDU01,OUT049,2958.32989
NCU42,OUT046,848.210987
NCV29,OUT018,3199.896839
NCY30,OUT017,962.7667709
FDQ46,OUT049,5205.411748
FDG58,OUT027,3024.653843
FDK33,OUT017,3662.119489
NCD07,OUT045,1326.353164
NCX29,OUT027,4086.34535
NCT42,OUT013,1160.386605
DRN59,OUT035,886.3382428
FDI44,OUT035,3409.477431
FDA45,OUT049,1983.049945
FDP31,OUT045,1754.891273
FDY01,OUT046,3512.222137
FDT09,OUT018,3562.195526
DRH03,OUT027,1856.164448
FDA36,OUT018,1270.224648
NCF31,OUT017,603.3181461
FDG14,OUT049,711.3425671
FDG28,OUT027,3913.920054
FDU14,OUT049,3014.781832
FDY47,OUT019,797.3291904
FDI56,OUT049,2739.509789
DRD01,OUT013,3543.579519
FDM22,OUT046,1606.191983
FDH33,OUT013,2945.32847
DRZ24,OUT013,1720.158823
NCQ38,OUT046,2676.278158
FDO16,OUT027,2484.208192
FDU07,OUT027,3498.845817
NCB07,OUT013,846.284879
FDU48,OUT045,1319.693865
NCM43,OUT045,2429.38183
FDR31,OUT010,1590.221884
FDZ40,OUT019,2873.592424
FDS46,OUT027,1336.871941
DRD24,OUT045,2612.811666
FDV45,OUT017,2029.048581
FDL26,OUT045,3633.210997
FDA56,OUT018,3839.729705
FDN27,OUT046,481.3702419
FDM20,OUT049,318.5149922
FDO16,OUT017,236.7949539
FDL03,OUT035,333.1133734
FDE58,OUT046,514.0640134
FDI02,OUT027,1870.057801
NCC55,OUT019,2995.576216
FDR03,OUT018,1139.641744
FDB14,OUT017,850.7461472
FDR45,OUT013,1685.816726
NCN07,OUT017,3040.468771
FDM51,OUT019,2102.598603
FDT52,OUT027,2736.429635
FDL26,OUT046,1472.261457
NCZ42,OUT046,3421.356437
DRI47,OUT019,1536.913876
FDW40,OUT013,678.1383558
FDN34,OUT046,584.7029235
FDS01,OUT035,642.5710035
NCG55,OUT045,4127.222334
FDC11,OUT035,1263.521333
FDX35,OUT018,1409.740239
NCB06,OUT046,1836.26284
FDR09,OUT019,1969.439947
FDC53,OUT017,2244.806671
FDY45,OUT013,1601.338336
FDA22,OUT010,133.0180575
FDE02,OUT035,3983.192372
FDW21,OUT045,3657.694011
FDV34,OUT046,2852.598383
FDS59,OUT049,5552.884678
NCW17,OUT017,715.1318189
NCK54,OUT046,2399.101955
FDG17,OUT019,2127.112886
FDG35,OUT017,441.2184804
FDD08,OUT010,1846.942272
NCO07,OUT017,422.7096613
FDJ10,OUT010,1906.946306
FDW36,OUT017,3988.738813
FDW21,OUT010,2579.262231
FDY19,OUT017,543.8882696
DRE03,OUT013,2752.810725
NCC55,OUT049,3465.014194
FDH52,OUT010,1596.992916
FDO09,OUT017,1963.263694
FDU43,OUT045,3581.646244
FDX09,OUT010,1881.848095
FDH40,OUT019,2893.56314
FDW58,OUT017,793.8014098
FDC47,OUT017,2456.062206
NCR41,OUT035,2403.328106
DRG49,OUT035,1784.39159
FDC52,OUT027,167.774412
FDY13,OUT046,3146.916029
FDY35,OUT013,3449.180003
FDI35,OUT017,1781.234525
NCU18,OUT049,2482.332409
FDY33,OUT018,1108.013828
FDC15,OUT027,970.4972197
FDU01,OUT049,321.1374547
NCU42,OUT046,958.0452511
NCV29,OUT018,688.3531489
NCY30,OUT017,464.3724845
FDQ46,OUT049,3221.918546
FDG58,OUT027,667.7237516
FDK33,OUT017,2857.452973
NCD07,OUT045,549.3078526
NCX29,OUT027,956.3490902
NCT42,OUT013,2707.853091
DRN59,OUT035,3637.08206
FDI44,OUT035,2439.599851
FDA45,OUT049,2679.493409
FDP31,OUT045,3049.950849
FDY01,OUT046,3602.179075
FDT09,OUT018,3379.663618
DRH03,OUT027,232.4592879
FDA36,OUT018,589.0722219
NCF31,OUT017,176.666908
FDG14,OUT049,3406.851629
FDG28,OUT027,3411.903176
FDU14,OUT049,1963.856303
FDY47,OUT019,1818.082567
FDI56,OUT049,4914.260893
DRD01,OUT013,3231.325647
FDM22,OUT046,2408.053809
FDH33,OUT013,2014.457895
DRZ24,OUT013,2776.950218
NCQ38,OUT046,194.5613078
FDO16,OUT027,3622.399779
FDU07,OUT027,293.8811582
NCB07,OUT013,2687.188455
FDU48,OUT045,3935.512996
NCM43,OUT045,2937.543383
FDR31,OUT010,1031.65729
FDZ40,OUT019,1986.784815
FDS46,OUT027,899.9382732
DRD24,OUT045,1601.515652
FDV45,OUT017,2496.493803
FDL26,OUT045,1860.011564
FDA56,OUT018,3648.668409
FDN27,OUT046,2740.615037
FDM20,OUT049,2322.938514
FDO16,OUT017,3480.263175
FDL03,OUT035,1674.957913
FDE58,OUT046,3545.666264
FDI02,OUT027,1534.246468
NCC55,OUT019,3231.538067
FDR03,OUT018,4005.746764
FDB14,OUT017,385.5484735
FDR45,OUT013,4139.686533
NCN07,OUT017,675.2036603
FDM51,OUT019,593.2792324
FDT52,OUT027,1967.072916
FDL26,OUT046,2496.788253
NCZ42,OUT046,416.8903593
DRI47,OUT019,2997.745154
FDW40,OUT013,2928.605426
FDN34,OUT046,2672.040362
FDS01,OUT035,4148.142567
NCG55,OUT045,1988.929768
FDC11,OUT035,337.5640065
FDX35,OUT018,3040.716442
NCB06,OUT046,3390.05263
FDR09,OUT019,4082.975081
FDC53,OUT017,3646.353905
FDY45,OUT013,2909.892647
FDA22,OUT010,2329.977753
FDE02,OUT035,4267.438319
FDW21,OUT045,3966.933879
FDV34,OUT046,1389.107775
FDS59,OUT049,2385.501833
NCW17,OUT017,1156.970247
NCK54,OUT046,772.3579561
FDG17,OUT019,1976.082311
FDG35,OUT017,653.6421376
FDD08,OUT010,126.8017429
NCO07,OUT017,2636.746345
FDJ10,OUT010,1214.185283
FDW36,OUT017,2291.789478
FDW21,OUT010,1746.49495
FDY19,OUT017,4572.24782
DRE03,OUT013,258.7943488
NCC55,OUT049,4486.158162
FDH52,OUT010,3855.780159
FDO09,OUT017,511.4444034
FDU43,OUT045,2070.502385
FDX09,OUT010,263.8978771
FDH40,OUT019,3730.397349
FDW58,OUT017,4109.852092
FDC47,OUT017,624.072346
NCR41,OUT035,3096.310968
DRG49,OUT035,930.7895038
FDC52,OUT027,1890.307264
FDY13,OUT046,3049.325615
FDY35,OUT013,873.8349796
FDI35,OUT017,612.5316976
NCU18,OUT049,2539.714889
FDY33,OUT018,1342.51142
FDC15,OUT027,1486.104543
FDU01,OUT049,219.2155272
NCU42,OUT046,502.5398631
NCV29,OUT018,4818.255981
NCY30,OUT017,3600.268461
FDQ46,OUT049,1553.72709
FDG58,OUT027,992.2930896
FDK33,OUT017,1419.309565
NCD07,OUT045,798.6675248
NCX29,OUT027,1230.402707
NCT42,OUT013,2054.929837
DRN59,OUT035,4236.722034
FDI44,OUT035,2752.60407
FDA45,OUT049,1874.020743
FDP31,OUT045,2854.754985
FDY01,OUT046,374.3353574
FDT09,OUT018,1637.47343
DRH03,OUT027,4214.714981
FDA36,OUT018,2671.442737
NCF31,OUT017,806.2564204
FDG14,OUT049,453.2198386
FDG28,OUT027,2893.959591
FDU14,OUT049,2553.486538
FDY47,OUT019,3681.221399
FDI56,OUT049,4106.028549
DRD01,OUT013,2869.341645
FDM22,OUT046,1958.360717
FDH33,OUT013,483.1655479
DRZ24,OUT013,1318.403144
NCQ38,OUT046,4048.779647
FDO16,OUT027,1450.955957
FDU07,OUT027,2980.790168
NCB07,OUT013,1367.546191
FDU48,OUT045,1568.424782
NCM43,OUT045,2378.10429
FDR31,OUT010,3743.774738
FDZ40,OUT019,5426.52369
FDS46,OUT027,333.4065138
DRD24,OUT045,705.7277662
FDV45,OUT017,1996.880598
FDL26,OUT045,1358.304915
FDA56,OUT018,1994.84594
FDN27,OUT046,3796.741028
FDM20,OUT049,1526.278383
FDO16,OUT017,2410.608637
FDL03,OUT035,1817.580396
FDE58,OUT046,3061.1507
FDI02,OUT027,1951.928711
NCC55,OUT019,4517.982315
FDR03,OUT018,3863.457483
FDB14,OUT017,1525.841914
FDR45,OUT013,3682.701631
NCN07,OUT017,2228.496497
FDM51,OUT019,1558.89262
FDT52,OUT027,3166.606186
FDL26,OUT046,1217.124734
NCZ42,OUT046,858.8395557
DRI47,OUT019,3151.51792
FDW40,OUT013,1078.934315
FDN34,OUT046,1520.157116
FDS01,OUT035,2459.88417
NCG55,OUT045,2293.662231
FDC11,OUT035,3932.847381
FDX35,OUT018,3169.949767
NCB06,OUT046,1935.467869
FDR09,OUT019,1848.799431
FDC53,OUT017,3208.219084
FDY45,OUT013,2034.369822
FDA22,OUT010,2905.222135
FDE02,OUT035,1858.715377
FDW21,OUT045,1258.607225
FDV34,OUT046,298.5374514
FDS59,OUT049,1596.307383
NCW17,OUT017,2317.414328
NCK54,OUT046,5140.456622
FDG17,OUT019,662.9411797
FDG35,OUT017,3794.3099
FDD08,OUT010,3885.883735
NCO07,OUT017,1381.896329
FDJ10,OUT010,791.7822271
FDW36,OUT017,3097.511446
FDW21,OUT010,2619.575461
FDY19,OUT017,3834.794029
DRE03,OUT013,3029.211749
NCC55,OUT049,1437.686186
FDH52,OUT010,795.5703675
FDO09,OUT017,4109.204034
FDU43,OUT045,1875.565116
FDX09,OUT010,1415.419689
FDH40,OUT019,3874.878171
FDW58,OUT017,2045.332775
FDC47,OUT017,3113.279781
NCR41,OUT035,3842.855729
DRG49,OUT035,2223.141232
FDC52,OUT027,3549.09065
FDY13,OUT046,1315.241251
FDY35,OUT013,5433.126712
FDI35,OUT017,666.4860087
NCU18,OUT049,1724.982431
FDY33,OUT018,143.8142582
FDC15,OUT027,2999.146364
FDU01,OUT049,1950.621328
NCU42,OUT046,704.5396735
NCV29,OUT018,2935.231599
NCY30,OUT017,1148.244233
FDQ46,OUT049,287.3507651
FDG58,OUT027,3155.675571
FDK33,OUT017,1478.119108
NCD07,OUT045,2422.650164
NCX29,OUT027,2806.461911
NCT42,OUT013,157.1548282
DRN59,OUT035,1155.869114
FDI44,OUT035,2533.107654
FDA45,OUT049,1684.377075
FDP31,OUT045,2990.398114
FDY01,OUT046,1758.915976
